dataset,lang,path,actor_id,gender,emotion,statement_id
esd,en,./dataset/eng/ESD/0015/Happy/0015_000898.wav,15,f,2,198
esd,en,./dataset/eng/ESD/0018/Angry/0018_000510.wav,18,f,1,160
esd,en,./dataset/eng/ESD/0014/Angry/0014_000478.wav,14,m,1,128
esd,en,./dataset/eng/ESD/0016/Sad/0016_001153.wav,16,f,3,103
esd,en,./dataset/eng/ESD/0013/Sad/0013_001127.wav,13,m,3,77
esd,en,./dataset/eng/ESD/0011/Angry/0011_000527.wav,11,m,1,177
esd,en,./dataset/eng/ESD/0012/Angry/0012_000446.wav,12,f,1,96
emovo,it,./dataset/ita/EMOVO/happy_emovo_04_F_gio-f1-b2.wav,f1,f,2,b2
esd,en,./dataset/eng/ESD/0019/Happy/0019_000741.wav,19,m,2,41
esd,en,./dataset/eng/ESD/0015/Happy/0015_000787.wav,15,f,2,87
esd,en,./dataset/eng/ESD/0016/Angry/0016_000473.wav,16,f,1,123
esd,en,./dataset/eng/ESD/0017/Sad/0017_001318.wav,17,f,3,268
esd,en,./dataset/eng/ESD/0013/Angry/0013_000635.wav,13,m,1,285
esd,en,./dataset/eng/ESD/0013/Sad/0013_001115.wav,13,m,3,65
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000295.wav,15,f,0,295
esd,en,./dataset/eng/ESD/0018/Happy/0018_001039.wav,18,f,2,339
esd,en,./dataset/eng/ESD/0017/Angry/0017_000452.wav,17,f,1,102
esd,en,./dataset/eng/ESD/0017/Happy/0017_000810.wav,17,f,2,110
esd,en,./dataset/eng/ESD/0011/Angry/0011_000700.wav,11,m,1,350
esd,en,./dataset/eng/ESD/0012/Angry/0012_000568.wav,12,f,1,218
esd,en,./dataset/eng/ESD/0016/Happy/0016_000998.wav,16,f,2,298
esd,en,./dataset/eng/ESD/0012/Happy/0012_000715.wav,12,f,2,15
esd,en,./dataset/eng/ESD/0018/Angry/0018_000397.wav,18,f,1,47
esd,en,./dataset/eng/ESD/0012/Happy/0012_001036.wav,12,f,2,336
ravdess,en,./dataset/eng/RAVDESS/neutral_ravdess_18_F_03-01-01-01-01-01-18.wav,18,f,0,1
esd,en,./dataset/eng/ESD/0020/Neutral/0020_000148.wav,20,m,0,148
esd,en,./dataset/eng/ESD/0016/Neutral/0016_000300.wav,16,f,0,300
esd,en,./dataset/eng/ESD/0017/Sad/0017_001398.wav,17,f,3,348
esd,en,./dataset/eng/ESD/0020/Sad/0020_001068.wav,20,m,3,18
esd,en,./dataset/eng/ESD/0019/Happy/0019_000742.wav,19,m,2,42
esd,en,./dataset/eng/ESD/0017/Happy/0017_000833.wav,17,f,2,133
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000131.wav,19,m,0,131
esd,en,./dataset/eng/ESD/0017/Neutral/0017_000180.wav,17,f,0,180
esd,en,./dataset/eng/ESD/0011/Sad/0011_001240.wav,11,m,3,190
esd,en,./dataset/eng/ESD/0019/Happy/0019_000773.wav,19,m,2,73
esd,en,./dataset/eng/ESD/0020/Happy/0020_000809.wav,20,m,2,109
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000188.wav,13,m,0,188
esd,en,./dataset/eng/ESD/0018/Happy/0018_000928.wav,18,f,2,228
esd,en,./dataset/eng/ESD/0019/Sad/0019_001363.wav,19,m,3,313
ravdess,en,./dataset/eng/RAVDESS/happy_ravdess_18_F_03-01-03-01-02-02-18.wav,18,f,2,2
emovo,it,./dataset/ita/EMOVO/happy_emovo_03_M_gio-m3-d1.wav,m3,m,2,d1
savee,en,./dataset/eng/SAVEE/neutral_savee_02_M_n14.wav,2,m,0,14
ecarini,it,./dataset/ita/ECARINI/neutral_ecarini_01_M_Il_colombre_par28.wav,1,m,0,28
esd,en,./dataset/eng/ESD/0011/Sad/0011_001114.wav,11,m,3,64
esd,en,./dataset/eng/ESD/0013/Sad/0013_001385.wav,13,m,3,335
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000060.wav,15,f,0,60
savee,en,./dataset/eng/SAVEE/neutral_savee_01_M_n01.wav,1,m,0,01
esd,en,./dataset/eng/ESD/0013/Happy/0013_000722.wav,13,m,2,22
esd,en,./dataset/eng/ESD/0016/Angry/0016_000549.wav,16,f,1,199
esd,en,./dataset/eng/ESD/0014/Sad/0014_001263.wav,14,m,3,213
esd,en,./dataset/eng/ESD/0017/Sad/0017_001385.wav,17,f,3,335
esd,en,./dataset/eng/ESD/0013/Happy/0013_000782.wav,13,m,2,82
esd,en,./dataset/eng/ESD/0019/Happy/0019_000789.wav,19,m,2,89
esd,en,./dataset/eng/ESD/0013/Angry/0013_000351.wav,13,m,1,1
esd,en,./dataset/eng/ESD/0017/Sad/0017_001183.wav,17,f,3,133
esd,en,./dataset/eng/ESD/0011/Sad/0011_001219.wav,11,m,3,169
esd,en,./dataset/eng/ESD/0014/Sad/0014_001148.wav,14,m,3,98
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000235.wav,15,f,0,235
esd,en,./dataset/eng/ESD/0011/Happy/0011_000762.wav,11,m,2,62
esd,en,./dataset/eng/ESD/0014/Happy/0014_000727.wav,14,m,2,27
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000244.wav,15,f,0,244
esd,en,./dataset/eng/ESD/0020/Angry/0020_000598.wav,20,m,1,248
esd,en,./dataset/eng/ESD/0011/Happy/0011_000944.wav,11,m,2,244
esd,en,./dataset/eng/ESD/0012/Happy/0012_000877.wav,12,f,2,177
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000296.wav,15,f,0,296
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000205.wav,11,m,0,205
savee,en,./dataset/eng/SAVEE/neutral_savee_03_M_n13.wav,3,m,0,13
esd,en,./dataset/eng/ESD/0016/Neutral/0016_000225.wav,16,f,0,225
esd,en,./dataset/eng/ESD/0012/Neutral/0012_000235.wav,12,f,0,235
ravdess,en,./dataset/eng/RAVDESS/sad_ravdess_07_M_03-01-04-02-02-02-07.wav,7,m,3,2
esd,en,./dataset/eng/ESD/0012/Angry/0012_000419.wav,12,f,1,69
emovo,it,./dataset/ita/EMOVO/happy_emovo_02_M_gio-m2-b3.wav,m2,m,2,b3
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000238.wav,19,m,0,238
esd,en,./dataset/eng/ESD/0018/Sad/0018_001068.wav,18,f,3,18
esd,en,./dataset/eng/ESD/0013/Happy/0013_000741.wav,13,m,2,41
esd,en,./dataset/eng/ESD/0012/Angry/0012_000555.wav,12,f,1,205
esd,en,./dataset/eng/ESD/0015/Happy/0015_000924.wav,15,f,2,224
esd,en,./dataset/eng/ESD/0018/Neutral/0018_000333.wav,18,f,0,333
esd,en,./dataset/eng/ESD/0013/Happy/0013_000811.wav,13,m,2,111
esd,en,./dataset/eng/ESD/0016/Angry/0016_000521.wav,16,f,1,171
esd,en,./dataset/eng/ESD/0020/Sad/0020_001134.wav,20,m,3,84
esd,en,./dataset/eng/ESD/0012/Happy/0012_000858.wav,12,f,2,158
esd,en,./dataset/eng/ESD/0014/Angry/0014_000359.wav,14,m,1,9
esd,en,./dataset/eng/ESD/0017/Sad/0017_001201.wav,17,f,3,151
cafe,fr,./dataset/fr/CaFe/Colère/Faible/08-C-1-4.wav,8,f,1,4
esd,en,./dataset/eng/ESD/0019/Angry/0019_000435.wav,19,m,1,85
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000249.wav,19,m,0,249
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000170.wav,15,f,0,170
esd,en,./dataset/eng/ESD/0017/Sad/0017_001356.wav,17,f,3,306
esd,en,./dataset/eng/ESD/0019/Sad/0019_001394.wav,19,m,3,344
esd,en,./dataset/eng/ESD/0019/Angry/0019_000447.wav,19,m,1,97
esd,en,./dataset/eng/ESD/0014/Angry/0014_000372.wav,14,m,1,22
esd,en,./dataset/eng/ESD/0014/Sad/0014_001053.wav,14,m,3,3
cafe,fr,./dataset/fr/CaFe/Colère/Faible/05-C-1-6.wav,5,m,1,6
esd,en,./dataset/eng/ESD/0016/Angry/0016_000367.wav,16,f,1,17
ecarini,it,./dataset/ita/ECARINI/anger_ecarini_01_M_Il_colombre_par38.wav,1,m,1,38
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000322.wav,15,f,0,322
esd,en,./dataset/eng/ESD/0020/Neutral/0020_000086.wav,20,m,0,86
esd,en,./dataset/eng/ESD/0013/Happy/0013_001004.wav,13,m,2,304
esd,en,./dataset/eng/ESD/0018/Sad/0018_001181.wav,18,f,3,131
esd,en,./dataset/eng/ESD/0018/Neutral/0018_000251.wav,18,f,0,251
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000350.wav,11,m,0,350
esd,en,./dataset/eng/ESD/0016/Happy/0016_000934.wav,16,f,2,234
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000063.wav,14,m,0,63
esd,en,./dataset/eng/ESD/0020/Angry/0020_000564.wav,20,m,1,214
savee,en,./dataset/eng/SAVEE/anger_savee_01_M_a06.wav,1,m,1,06
esd,en,./dataset/eng/ESD/0016/Sad/0016_001367.wav,16,f,3,317
esd,en,./dataset/eng/ESD/0016/Sad/0016_001221.wav,16,f,3,171
esd,en,./dataset/eng/ESD/0013/Angry/0013_000651.wav,13,m,1,301
ravdess,en,./dataset/eng/RAVDESS/happy_ravdess_10_F_03-01-03-02-02-01-10.wav,10,f,2,2
esd,en,./dataset/eng/ESD/0011/Happy/0011_000710.wav,11,m,2,10
esd,en,./dataset/eng/ESD/0017/Angry/0017_000547.wav,17,f,1,197
esd,en,./dataset/eng/ESD/0014/Sad/0014_001111.wav,14,m,3,61
esd,en,./dataset/eng/ESD/0012/Happy/0012_000957.wav,12,f,2,257
esd,en,./dataset/eng/ESD/0016/Neutral/0016_000306.wav,16,f,0,306
esd,en,./dataset/eng/ESD/0018/Neutral/0018_000277.wav,18,f,0,277
esd,en,./dataset/eng/ESD/0019/Happy/0019_001037.wav,19,m,2,337
savee,en,./dataset/eng/SAVEE/happy_savee_02_M_h02.wav,2,m,2,02
esd,en,./dataset/eng/ESD/0012/Angry/0012_000569.wav,12,f,1,219
esd,en,./dataset/eng/ESD/0013/Angry/0013_000363.wav,13,m,1,13
esd,en,./dataset/eng/ESD/0018/Angry/0018_000648.wav,18,f,1,298
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000022.wav,11,m,0,22
esd,en,./dataset/eng/ESD/0012/Happy/0012_000951.wav,12,f,2,251
esd,en,./dataset/eng/ESD/0014/Sad/0014_001062.wav,14,m,3,12
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000157.wav,14,m,0,157
esd,en,./dataset/eng/ESD/0014/Happy/0014_001023.wav,14,m,2,323
ravdess,en,./dataset/eng/RAVDESS/happy_ravdess_20_F_03-01-03-02-02-02-20.wav,20,f,2,2
esd,en,./dataset/eng/ESD/0017/Angry/0017_000700.wav,17,f,1,350
esd,en,./dataset/eng/ESD/0013/Angry/0013_000380.wav,13,m,1,30
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000305.wav,13,m,0,305
esd,en,./dataset/eng/ESD/0020/Neutral/0020_000025.wav,20,m,0,25
esd,en,./dataset/eng/ESD/0016/Neutral/0016_000019.wav,16,f,0,19
esd,en,./dataset/eng/ESD/0013/Sad/0013_001259.wav,13,m,3,209
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000123.wav,15,f,0,123
cafe,fr,./dataset/fr/CaFe/Joie/Fort/06-J-2-5.wav,6,f,2,5
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000105.wav,19,m,0,105
esd,en,./dataset/eng/ESD/0019/Angry/0019_000393.wav,19,m,1,43
esd,en,./dataset/eng/ESD/0018/Happy/0018_000737.wav,18,f,2,37
esd,en,./dataset/eng/ESD/0013/Happy/0013_000832.wav,13,m,2,132
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000122.wav,19,m,0,122
esd,en,./dataset/eng/ESD/0013/Angry/0013_000419.wav,13,m,1,69
esd,en,./dataset/eng/ESD/0015/Happy/0015_000995.wav,15,f,2,295
esd,en,./dataset/eng/ESD/0018/Sad/0018_001055.wav,18,f,3,5
esd,en,./dataset/eng/ESD/0016/Happy/0016_000810.wav,16,f,2,110
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000253.wav,19,m,0,253
esd,en,./dataset/eng/ESD/0012/Sad/0012_001232.wav,12,f,3,182
esd,en,./dataset/eng/ESD/0012/Angry/0012_000578.wav,12,f,1,228
cafe,fr,./dataset/fr/CaFe/Tristesse/Fort/06-T-2-3.wav,6,f,3,3
esd,en,./dataset/eng/ESD/0018/Angry/0018_000485.wav,18,f,1,135
esd,en,./dataset/eng/ESD/0016/Angry/0016_000578.wav,16,f,1,228
esd,en,./dataset/eng/ESD/0011/Sad/0011_001385.wav,11,m,3,335
esd,en,./dataset/eng/ESD/0015/Sad/0015_001326.wav,15,f,3,276
esd,en,./dataset/eng/ESD/0014/Angry/0014_000553.wav,14,m,1,203
esd,en,./dataset/eng/ESD/0019/Sad/0019_001216.wav,19,m,3,166
esd,en,./dataset/eng/ESD/0020/Neutral/0020_000090.wav,20,m,0,90
esd,en,./dataset/eng/ESD/0020/Neutral/0020_000319.wav,20,m,0,319
esd,en,./dataset/eng/ESD/0018/Angry/0018_000502.wav,18,f,1,152
esd,en,./dataset/eng/ESD/0016/Sad/0016_001264.wav,16,f,3,214
esd,en,./dataset/eng/ESD/0013/Happy/0013_001038.wav,13,m,2,338
esd,en,./dataset/eng/ESD/0018/Angry/0018_000540.wav,18,f,1,190
esd,en,./dataset/eng/ESD/0016/Sad/0016_001179.wav,16,f,3,129
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000280.wav,13,m,0,280
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000290.wav,11,m,0,290
esd,en,./dataset/eng/ESD/0016/Neutral/0016_000094.wav,16,f,0,94
esd,en,./dataset/eng/ESD/0017/Angry/0017_000572.wav,17,f,1,222
esd,en,./dataset/eng/ESD/0019/Angry/0019_000480.wav,19,m,1,130
esd,en,./dataset/eng/ESD/0020/Angry/0020_000662.wav,20,m,1,312
esd,en,./dataset/eng/ESD/0013/Happy/0013_000998.wav,13,m,2,298
emovo,it,./dataset/ita/EMOVO/sad_emovo_06_F_tri-f3-d1.wav,f3,f,3,d1
esd,en,./dataset/eng/ESD/0016/Neutral/0016_000010.wav,16,f,0,10
esd,en,./dataset/eng/ESD/0017/Neutral/0017_000240.wav,17,f,0,240
esd,en,./dataset/eng/ESD/0012/Angry/0012_000604.wav,12,f,1,254
esd,en,./dataset/eng/ESD/0011/Sad/0011_001097.wav,11,m,3,47
esd,en,./dataset/eng/ESD/0016/Sad/0016_001233.wav,16,f,3,183
esd,en,./dataset/eng/ESD/0018/Angry/0018_000587.wav,18,f,1,237
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000177.wav,13,m,0,177
esd,en,./dataset/eng/ESD/0015/Happy/0015_000989.wav,15,f,2,289
ravdess,en,./dataset/eng/RAVDESS/neutral_ravdess_12_F_03-01-01-01-01-02-12.wav,12,f,0,1
esd,en,./dataset/eng/ESD/0015/Angry/0015_000629.wav,15,f,1,279
esd,en,./dataset/eng/ESD/0020/Neutral/0020_000006.wav,20,m,0,6
esd,en,./dataset/eng/ESD/0011/Sad/0011_001251.wav,11,m,3,201
emovo,it,./dataset/ita/EMOVO/anger_emovo_05_F_rab-f2-b2.wav,f2,f,1,b2
esd,en,./dataset/eng/ESD/0017/Sad/0017_001348.wav,17,f,3,298
esd,en,./dataset/eng/ESD/0016/Neutral/0016_000299.wav,16,f,0,299
esd,en,./dataset/eng/ESD/0014/Angry/0014_000647.wav,14,m,1,297
cafe,fr,./dataset/fr/CaFe/Joie/Faible/03-J-1-3.wav,3,m,2,3
esd,en,./dataset/eng/ESD/0019/Angry/0019_000643.wav,19,m,1,293
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000136.wav,15,f,0,136
esd,en,./dataset/eng/ESD/0015/Angry/0015_000411.wav,15,f,1,61
cafe,fr,./dataset/fr/CaFe/Colère/Fort/10-C-2-6.wav,10,f,1,6
esd,en,./dataset/eng/ESD/0014/Happy/0014_000760.wav,14,m,2,60
esd,en,./dataset/eng/ESD/0012/Sad/0012_001290.wav,12,f,3,240
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000019.wav,14,m,0,19
esd,en,./dataset/eng/ESD/0020/Happy/0020_000734.wav,20,m,2,34
esd,en,./dataset/eng/ESD/0016/Angry/0016_000557.wav,16,f,1,207
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000131.wav,14,m,0,131
esd,en,./dataset/eng/ESD/0018/Sad/0018_001235.wav,18,f,3,185
esd,en,./dataset/eng/ESD/0019/Angry/0019_000654.wav,19,m,1,304
esd,en,./dataset/eng/ESD/0017/Happy/0017_000936.wav,17,f,2,236
esd,en,./dataset/eng/ESD/0011/Happy/0011_000995.wav,11,m,2,295
esd,en,./dataset/eng/ESD/0017/Angry/0017_000402.wav,17,f,1,52
esd,en,./dataset/eng/ESD/0018/Neutral/0018_000119.wav,18,f,0,119
esd,en,./dataset/eng/ESD/0016/Neutral/0016_000108.wav,16,f,0,108
esd,en,./dataset/eng/ESD/0014/Happy/0014_000907.wav,14,m,2,207
esd,en,./dataset/eng/ESD/0019/Happy/0019_000847.wav,19,m,2,147
ravdess,en,./dataset/eng/RAVDESS/sad_ravdess_14_F_03-01-04-02-01-02-14.wav,14,f,3,1
esd,en,./dataset/eng/ESD/0020/Happy/0020_000926.wav,20,m,2,226
esd,en,./dataset/eng/ESD/0011/Sad/0011_001102.wav,11,m,3,52
esd,en,./dataset/eng/ESD/0016/Neutral/0016_000087.wav,16,f,0,87
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000347.wav,14,m,0,347
ecarini,it,./dataset/ita/ECARINI/neutral_ecarini_01_M_Il_colombre_par07.wav,1,m,0,7
esd,en,./dataset/eng/ESD/0012/Sad/0012_001150.wav,12,f,3,100
esd,en,./dataset/eng/ESD/0015/Neutral/0015_000141.wav,15,f,0,141
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000312.wav,14,m,0,312
esd,en,./dataset/eng/ESD/0012/Neutral/0012_000009.wav,12,f,0,9
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000220.wav,11,m,0,220
esd,en,./dataset/eng/ESD/0014/Angry/0014_000439.wav,14,m,1,89
savee,en,./dataset/eng/SAVEE/happy_savee_03_M_h05.wav,3,m,2,05
esd,en,./dataset/eng/ESD/0014/Happy/0014_000926.wav,14,m,2,226
esd,en,./dataset/eng/ESD/0019/Sad/0019_001300.wav,19,m,3,250
esd,en,./dataset/eng/ESD/0019/Happy/0019_000878.wav,19,m,2,178
esd,en,./dataset/eng/ESD/0014/Happy/0014_000716.wav,14,m,2,16
esd,en,./dataset/eng/ESD/0017/Happy/0017_000912.wav,17,f,2,212
esd,en,./dataset/eng/ESD/0013/Happy/0013_000792.wav,13,m,2,92
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000092.wav,13,m,0,92
esd,en,./dataset/eng/ESD/0018/Angry/0018_000473.wav,18,f,1,123
savee,en,./dataset/eng/SAVEE/neutral_savee_02_M_n18.wav,2,m,0,18
esd,en,./dataset/eng/ESD/0011/Angry/0011_000605.wav,11,m,1,255
esd,en,./dataset/eng/ESD/0020/Angry/0020_000447.wav,20,m,1,97
esd,en,./dataset/eng/ESD/0014/Sad/0014_001339.wav,14,m,3,289
esd,en,./dataset/eng/ESD/0019/Happy/0019_000879.wav,19,m,2,179
savee,en,./dataset/eng/SAVEE/sad_savee_04_M_sa10.wav,4,m,3,a10
esd,en,./dataset/eng/ESD/0018/Sad/0018_001164.wav,18,f,3,114
esd,en,./dataset/eng/ESD/0013/Happy/0013_000742.wav,13,m,2,42
esd,en,./dataset/eng/ESD/0011/Sad/0011_001215.wav,11,m,3,165
esd,en,./dataset/eng/ESD/0012/Angry/0012_000633.wav,12,f,1,283
cafe,fr,./dataset/fr/CaFe/Tristesse/Faible/01-T-1-1.wav,1,m,3,1
esd,en,./dataset/eng/ESD/0013/Angry/0013_000595.wav,13,m,1,245
esd,en,./dataset/eng/ESD/0015/Angry/0015_000405.wav,15,f,1,55
esd,en,./dataset/eng/ESD/0011/Angry/0011_000515.wav,11,m,1,165
esd,en,./dataset/eng/ESD/0019/Angry/0019_000477.wav,19,m,1,127
esd,en,./dataset/eng/ESD/0012/Neutral/0012_000327.wav,12,f,0,327
esd,en,./dataset/eng/ESD/0020/Happy/0020_001005.wav,20,m,2,305
esd,en,./dataset/eng/ESD/0016/Angry/0016_000660.wav,16,f,1,310
esd,en,./dataset/eng/ESD/0018/Happy/0018_000722.wav,18,f,2,22
esd,en,./dataset/eng/ESD/0017/Neutral/0017_000148.wav,17,f,0,148
esd,en,./dataset/eng/ESD/0014/Sad/0014_001206.wav,14,m,3,156
esd,en,./dataset/eng/ESD/0012/Sad/0012_001246.wav,12,f,3,196
esd,en,./dataset/eng/ESD/0012/Happy/0012_000732.wav,12,f,2,32
esd,en,./dataset/eng/ESD/0013/Angry/0013_000408.wav,13,m,1,58
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000321.wav,11,m,0,321
esd,en,./dataset/eng/ESD/0012/Happy/0012_000962.wav,12,f,2,262
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000207.wav,13,m,0,207
cafe,fr,./dataset/fr/CaFe/Tristesse/Faible/02-T-1-4.wav,2,f,3,4
esd,en,./dataset/eng/ESD/0012/Angry/0012_000692.wav,12,f,1,342
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000082.wav,19,m,0,82
esd,en,./dataset/eng/ESD/0018/Angry/0018_000415.wav,18,f,1,65
esd,en,./dataset/eng/ESD/0011/Happy/0011_000775.wav,11,m,2,75
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000317.wav,11,m,0,317
esd,en,./dataset/eng/ESD/0014/Sad/0014_001310.wav,14,m,3,260
esd,en,./dataset/eng/ESD/0014/Angry/0014_000650.wav,14,m,1,300
esd,en,./dataset/eng/ESD/0011/Sad/0011_001182.wav,11,m,3,132
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000167.wav,19,m,0,167
esd,en,./dataset/eng/ESD/0012/Neutral/0012_000321.wav,12,f,0,321
esd,en,./dataset/eng/ESD/0016/Happy/0016_000826.wav,16,f,2,126
esd,en,./dataset/eng/ESD/0015/Sad/0015_001097.wav,15,f,3,47
esd,en,./dataset/eng/ESD/0020/Angry/0020_000682.wav,20,m,1,332
esd,en,./dataset/eng/ESD/0011/Angry/0011_000674.wav,11,m,1,324
esd,en,./dataset/eng/ESD/0013/Angry/0013_000652.wav,13,m,1,302
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000286.wav,13,m,0,286
esd,en,./dataset/eng/ESD/0013/Neutral/0013_000240.wav,13,m,0,240
esd,en,./dataset/eng/ESD/0013/Angry/0013_000378.wav,13,m,1,28
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000293.wav,19,m,0,293
esd,en,./dataset/eng/ESD/0017/Sad/0017_001100.wav,17,f,3,50
esd,en,./dataset/eng/ESD/0020/Angry/0020_000666.wav,20,m,1,316
esd,en,./dataset/eng/ESD/0012/Happy/0012_000969.wav,12,f,2,269
esd,en,./dataset/eng/ESD/0020/Happy/0020_000882.wav,20,m,2,182
esd,en,./dataset/eng/ESD/0011/Happy/0011_000866.wav,11,m,2,166
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000188.wav,19,m,0,188
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000066.wav,11,m,0,66
ravdess,en,./dataset/eng/RAVDESS/neutral_ravdess_24_F_03-01-01-01-01-01-24.wav,24,f,0,1
esd,en,./dataset/eng/ESD/0013/Angry/0013_000636.wav,13,m,1,286
esd,en,./dataset/eng/ESD/0013/Angry/0013_000477.wav,13,m,1,127
esd,en,./dataset/eng/ESD/0020/Neutral/0020_000017.wav,20,m,0,17
esd,en,./dataset/eng/ESD/0011/Happy/0011_001017.wav,11,m,2,317
esd,en,./dataset/eng/ESD/0013/Sad/0013_001209.wav,13,m,3,159
esd,en,./dataset/eng/ESD/0012/Sad/0012_001274.wav,12,f,3,224
esd,en,./dataset/eng/ESD/0014/Angry/0014_000366.wav,14,m,1,16
esd,en,./dataset/eng/ESD/0019/Sad/0019_001134.wav,19,m,3,84
esd,en,./dataset/eng/ESD/0017/Angry/0017_000648.wav,17,f,1,298
esd,en,./dataset/eng/ESD/0018/Angry/0018_000590.wav,18,f,1,240
ravdess,en,./dataset/eng/RAVDESS/anger_ravdess_13_M_03-01-05-01-02-01-13.wav,13,m,1,2
esd,en,./dataset/eng/ESD/0016/Angry/0016_000469.wav,16,f,1,119
esd,en,./dataset/eng/ESD/0019/Sad/0019_001322.wav,19,m,3,272
esd,en,./dataset/eng/ESD/0018/Angry/0018_000481.wav,18,f,1,131
esd,en,./dataset/eng/ESD/0016/Neutral/0016_000226.wav,16,f,0,226
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000065.wav,11,m,0,65
esd,en,./dataset/eng/ESD/0016/Happy/0016_001006.wav,16,f,2,306
esd,en,./dataset/eng/ESD/0015/Angry/0015_000365.wav,15,f,1,15
esd,en,./dataset/eng/ESD/0018/Angry/0018_000414.wav,18,f,1,64
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000177.wav,19,m,0,177
esd,en,./dataset/eng/ESD/0017/Neutral/0017_000317.wav,17,f,0,317
esd,en,./dataset/eng/ESD/0018/Sad/0018_001157.wav,18,f,3,107
esd,en,./dataset/eng/ESD/0018/Sad/0018_001266.wav,18,f,3,216
esd,en,./dataset/eng/ESD/0013/Angry/0013_000460.wav,13,m,1,110
esd,en,./dataset/eng/ESD/0011/Angry/0011_000579.wav,11,m,1,229
esd,en,./dataset/eng/ESD/0011/Neutral/0011_000009.wav,11,m,0,9
esd,en,./dataset/eng/ESD/0013/Sad/0013_001172.wav,13,m,3,122
esd,en,./dataset/eng/ESD/0017/Sad/0017_001252.wav,17,f,3,202
esd,en,./dataset/eng/ESD/0017/Angry/0017_000644.wav,17,f,1,294
emovo,it,./dataset/ita/EMOVO/sad_emovo_06_F_tri-f3-n3.wav,f3,f,3,n3
esd,en,./dataset/eng/ESD/0011/Happy/0011_000883.wav,11,m,2,183
esd,en,./dataset/eng/ESD/0016/Happy/0016_000905.wav,16,f,2,205
esd,en,./dataset/eng/ESD/0019/Angry/0019_000411.wav,19,m,1,61
esd,en,./dataset/eng/ESD/0016/Angry/0016_000378.wav,16,f,1,28
esd,en,./dataset/eng/ESD/0015/Happy/0015_000732.wav,15,f,2,32
esd,en,./dataset/eng/ESD/0018/Sad/0018_001312.wav,18,f,3,262
esd,en,./dataset/eng/ESD/0019/Sad/0019_001060.wav,19,m,3,10
esd,en,./dataset/eng/ESD/0020/Happy/0020_000930.wav,20,m,2,230
esd,en,./dataset/eng/ESD/0012/Neutral/0012_000213.wav,12,f,0,213
savee,en,./dataset/eng/SAVEE/neutral_savee_01_M_n22.wav,1,m,0,22
esd,en,./dataset/eng/ESD/0018/Sad/0018_001194.wav,18,f,3,144
esd,en,./dataset/eng/ESD/0018/Angry/0018_000596.wav,18,f,1,246
esd,en,./dataset/eng/ESD/0014/Neutral/0014_000269.wav,14,m,0,269
esd,en,./dataset/eng/ESD/0019/Sad/0019_001168.wav,19,m,3,118
esd,en,./dataset/eng/ESD/0017/Happy/0017_000826.wav,17,f,2,126
esd,en,./dataset/eng/ESD/0017/Angry/0017_000685.wav,17,f,1,335
esd,en,./dataset/eng/ESD/0019/Neutral/0019_000181.wav,19,m,0,181
esd,en,./dataset/eng/ESD/0019/Sad/0019_001324.wav,19,m,3,274
esd,en,./dataset/eng/ESD/0019/Sad/0019_001291.wav,19,m,3,241
